language,concept,form,cognate,eng_trans
35-Okayama,ROUGH-1,arA:,a,(SPINE) TINGLING
36-Hiroshima,ROUGH-1,ara:,a,(SPINE) TINGLING
37-Yamaguchi,ROUGH-1,arA:,a,(SPINE) TINGLING
38-Tokushima,ROUGH-1,arai,a,(SPINE) TINGLING
39-Kagawa,ROUGH-1,arai,a,(SPINE) TINGLING
39-Kagawa,ROUGH-1,o:ki:,d,(SPINE) TINGLING
40-Ehime,ROUGH-1,futoi,c,(SPINE) TINGLING
41-Koochi,ROUGH-1,futoi,c,(SPINE) TINGLING
42-Fukuoka,ROUGH-1,araka,a,(SPINE) TINGLING
43-Saga,ROUGH-1,futoka,c,(SPINE) TINGLING
44-Nagasaki,ROUGH-1,araka,a,(SPINE) TINGLING
45-Kumamoto,ROUGH-1,araka,a,(SPINE) TINGLING
46-Oita,ROUGH-1,aree,a,(SPINE) TINGLING
46-Oita,ROUGH-1,futi:,c,(SPINE) TINGLING
47-Miyazaki,ROUGH-1,are,a,(SPINE) TINGLING
48-Kagoshima,ROUGH-1,are,a,(SPINE) TINGLING
49-Okinawa,ROUGH-1,QaraaSeN,a,(SPINE) TINGLING
01-Hokkaido-coastal,ROUGH-2,zarazara,c,(SPINE) TINGLING
02-Hokkaido-inland,ROUGH-2,zarazara,c,(SPINE) TINGLING
03-Aomori-Tsugaru,ROUGH-2,zyasyizyasyi,d,(SPINE) TINGLING
04-Aomori-Nambu,ROUGH-2,zaramei,c,(SPINE) TINGLING
05-Iwate,ROUGH-2,zarazara,c,(SPINE) TINGLING
06-Miyagi,ROUGH-2,zasuzasu,d,(SPINE) TINGLING
07-Akita,ROUGH-2,zarazara,c,(SPINE) TINGLING
08-Yamagata,ROUGH-2,zarazara,c,(SPINE) TINGLING
09-Fukushima,ROUGH-2,zyasyizyasyi,d,(SPINE) TINGLING
10-Ibaraki,ROUGH-2,zarazara,c,(SPINE) TINGLING
11-Tochigi,ROUGH-2,zyarizyari/zyariNkozyariNko,e,(SPINE) TINGLING
12-Gunma,ROUGH-2,zyarizyari,e,(SPINE) TINGLING
13-Saitama,ROUGH-2,zarazara,c,(SPINE) TINGLING
14-Chiba,ROUGH-2,zarazara,c,(SPINE) TINGLING
15-Tokyo,ROUGH-2,zarazara,c,(SPINE) TINGLING
16-Kanagawa,ROUGH-2,zarazara,c,(SPINE) TINGLING
17-Niigata,ROUGH-2,zarazara,c,(SPINE) TINGLING
18-Toyama,ROUGH-2,zarazara,c,(SPINE) TINGLING
19-Ishikawa,ROUGH-2,zarazara,c,(SPINE) TINGLING
20-Fukui,ROUGH-2,zarazara,c,(SPINE) TINGLING
20-Fukui,ROUGH-2,zyarizyari,e,(SPINE) TINGLING
21-Yamanashi,ROUGH-2,zarazara,c,(SPINE) TINGLING
22-Nagano,ROUGH-2,zarazara,c,(SPINE) TINGLING
23-Gifu,ROUGH-2,zarazara,c,(SPINE) TINGLING
24-Shizuoka,ROUGH-2,zarazara,c,(SPINE) TINGLING
25-Aichi,ROUGH-2,zarazara,c,(SPINE) TINGLING
26-Mie,ROUGH-2,zarazara,c,(SPINE) TINGLING
27-Shiga,ROUGH-2,zaratsuitoru,c,(SPINE) TINGLING
28-Kyoto,ROUGH-2,zarazara,c,(SPINE) TINGLING
29-Osaka,ROUGH-2,zarazara,c,(SPINE) TINGLING
30-Hyoogo,ROUGH-2,zyarizyari,e,(SPINE) TINGLING
31-Nara,ROUGH-2,zarazara,c,(SPINE) TINGLING
32-Wakayama,ROUGH-2,zarazara,c,(SPINE) TINGLING
33-Tottori,ROUGH-2,zarazara,c,(SPINE) TINGLING
34-Shimane,ROUGH-2,zaraNzaraN/zaNrazaNra,c,(SPINE) TINGLING
35-Okayama,ROUGH-2,zarazara,c,(SPINE) TINGLING
36-Hiroshima,ROUGH-2,zarazara,c,(SPINE) TINGLING
37-Yamaguchi,ROUGH-2,zarazara,c,(SPINE) TINGLING
38-Tokushima,ROUGH-2,zarazara,c,(SPINE) TINGLING
39-Kagawa,ROUGH-2,zaratsuitoru,c,(SPINE) TINGLING
39-Kagawa,ROUGH-2,zarazara,c,(SPINE) TINGLING
40-Ehime,ROUGH-2,zarazara,c,(SPINE) TINGLING
41-Koochi,ROUGH-2,zarazara,c,(SPINE) TINGLING
42-Fukuoka,ROUGH-2,zarazara,c,(SPINE) TINGLING
43-Saga,ROUGH-2,zaraazara/zaraNzaraN,c,(SPINE) TINGLING
44-Nagasaki,ROUGH-2,zaraazara/zarazara,c,(SPINE) TINGLING
45-Kumamoto,ROUGH-2,zaratsuitoru,c,(SPINE) TINGLING
45-Kumamoto,ROUGH-2,zarazara,c,(SPINE) TINGLING
46-Oita,ROUGH-2,zarazara,c,(SPINE) TINGLING
47-Miyazaki,ROUGH-2,zaQkuzaQku,b,(SPINE) TINGLING
48-Kagoshima,ROUGH-2,zakuzaku/zaQkuzaku/zaQkuzaQku,b,(SPINE) TINGLING
48-Kagoshima,ROUGH-2,zaraNzaraN,c,(SPINE) TINGLING
49-Okinawa,ROUGH-2,gasagasa,a,(SPINE) TINGLING
01-Hokkaido-coastal,ROUND,marui,a,(SPINE) TINGLING
02-Hokkaido-inland,ROUND,marue,a,(SPINE) TINGLING
03-Aomori-Tsugaru,ROUND,marukoe,a,(SPINE) TINGLING
04-Aomori-Nambu,ROUND,marue,a,(SPINE) TINGLING
05-Iwate,ROUND,maru,a,(SPINE) TINGLING
06-Miyagi,ROUND,marue,a,(SPINE) TINGLING
07-Akita,ROUND,marue,a,(SPINE) TINGLING
08-Yamagata,ROUND,marue,a,(SPINE) TINGLING
09-Fukushima,ROUND,marui,a,(SPINE) TINGLING
10-Ibaraki,ROUND,marui,a,(SPINE) TINGLING
11-Tochigi,ROUND,marui,a,(SPINE) TINGLING
12-Gunma,ROUND,marui,a,(SPINE) TINGLING
13-Saitama,ROUND,marui,a,(SPINE) TINGLING
14-Chiba,ROUND,maarui,a,(SPINE) TINGLING
15-Tokyo,ROUND,marui,a,(SPINE) TINGLING
16-Kanagawa,ROUND,marii,a,(SPINE) TINGLING
17-Niigata,ROUND,marue,a,(SPINE) TINGLING
18-Toyama,ROUND,maruQkoi,a,(SPINE) TINGLING
19-Ishikawa,ROUND,maarui,a,(SPINE) TINGLING
20-Fukui,ROUND,marui,a,(SPINE) TINGLING
21-Yamanashi,ROUND,marui,a,(SPINE) TINGLING
22-Nagano,ROUND,marue,a,(SPINE) TINGLING
23-Gifu,ROUND,maruu,a,(SPINE) TINGLING
24-Shizuoka,ROUND,marii,a,(SPINE) TINGLING
25-Aichi,ROUND,maruu,a,(SPINE) TINGLING
26-Mie,ROUND,marui,a,(SPINE) TINGLING
27-Shiga,ROUND,marui,a,(SPINE) TINGLING
28-Kyoto,ROUND,marui,a,(SPINE) TINGLING
29-Osaka,ROUND,marui,a,(SPINE) TINGLING
30-Hyoogo,ROUND,marukoi,a,(SPINE) TINGLING
31-Nara,ROUND,marui,a,(SPINE) TINGLING
32-Wakayama,ROUND,maarui,a,(SPINE) TINGLING
33-Tottori,ROUND,marui,a,(SPINE) TINGLING
34-Shimane,ROUND,marI,a,(SPINE) TINGLING
35-Okayama,ROUND,marii,a,(SPINE) TINGLING
36-Hiroshima,ROUND,marui,a,(SPINE) TINGLING
37-Yamaguchi,ROUND,marwi,a,(SPINE) TINGLING
38-Tokushima,ROUND,marui,a,(SPINE) TINGLING
39-Kagawa,ROUND,marui,a,(SPINE) TINGLING
40-Ehime,ROUND,marui,a,(SPINE) TINGLING
41-Koochi,ROUND,marui,a,(SPINE) TINGLING
42-Fukuoka,ROUND,maruka,a,(SPINE) TINGLING
43-Saga,ROUND,maaka,a,(SPINE) TINGLING
44-Nagasaki,ROUND,maruka,a,(SPINE) TINGLING
45-Kumamoto,ROUND,maruka,a,(SPINE) TINGLING
46-Oita,ROUND,marii,a,(SPINE) TINGLING
47-Miyazaki,ROUND,maNmari,a,(SPINE) TINGLING
48-Kagoshima,ROUND,maNmari,a,(SPINE) TINGLING
49-Okinawa,ROUND,maru,a,(SPINE) TINGLING
01-Hokkaido-coastal,RUDE,zuuzuusyii,q,(SPINE) TINGLING
02-Hokkaido-inland,RUDE,zuuzuusyii,q,(SPINE) TINGLING
03-Aomori-Tsugaru,RUDE,dzugedzuge,b,(SPINE) TINGLING
03-Aomori-Tsugaru,RUDE,dzugedzuge,b,(SPINE) TINGLING
03-Aomori-Tsugaru,RUDE,adzu,l,(SPINE) TINGLING
05-Iwate,RUDE,nobudE,h,(SPINE) TINGLING
07-Akita,RUDE,zuuzuusyii,q,(SPINE) TINGLING
09-Fukushima,RUDE,zuuzuusyii,q,(SPINE) TINGLING
10-Ibaraki,RUDE,adzu,l,(SPINE) TINGLING
10-Ibaraki,RUDE,zuuzuusyii,q,(SPINE) TINGLING
10-Ibaraki,RUDE,tyiputoi,z,(SPINE) TINGLING
11-Tochigi,RUDE,zuuzuusyii,q,(SPINE) TINGLING
12-Gunma,RUDE,tyaQkari,n,(SPINE) TINGLING
13-Saitama,RUDE,zuNberaboona,p,(SPINE) TINGLING
13-Saitama,RUDE,zuzusyii,q,(SPINE) TINGLING
14-Chiba,RUDE,zuuzuusyii,q,(SPINE) TINGLING
15-Tokyo,RUDE,zuuzuusyii,q,(SPINE) TINGLING
16-Kanagawa,RUDE,zuuzuusyii,q,(SPINE) TINGLING
17-Niigata,RUDE,zuuzuusyii,q,(SPINE) TINGLING
18-Toyama,RUDE,ootyakuna,i,(SPINE) TINGLING
19-Ishikawa,RUDE,atsukamasyii,a,(SPINE) TINGLING
20-Fukui,RUDE,zuuzuusyii,q,(SPINE) TINGLING
21-Yamanashi,RUDE,nobui,h,(SPINE) TINGLING
21-Yamanashi,RUDE,syiwai,j,(SPINE) TINGLING
22-Nagano,RUDE,gootsukuna,d,(SPINE) TINGLING
22-Nagano,RUDE,ootyakui,i,(SPINE) TINGLING
23-Gifu,RUDE,ootyakunai,i,(SPINE) TINGLING
24-Shizuoka,RUDE,zuuzuusyii,q,(SPINE) TINGLING
25-Aichi,RUDE,zuuzuusyii,q,(SPINE) TINGLING
26-Mie,RUDE,atsukamasyii,a,(SPINE) TINGLING
27-Shiga,RUDE,zuuzuusyii,q,(SPINE) TINGLING
28-Kyoto,RUDE,zuuzuusyii,q,(SPINE) TINGLING
29-Osaka,RUDE,zuuzuusyii,q,(SPINE) TINGLING
30-Hyoogo,RUDE,doatsukamasyii,a,(SPINE) TINGLING
31-Nara,RUDE,eQrai,c,(SPINE) TINGLING
32-Wakayama,RUDE,nobutoi,h,(SPINE) TINGLING
32-Wakayama,RUDE,syibutoi,z,(SPINE) TINGLING
33-Tottori,RUDE,atsukamasyii,a,(SPINE) TINGLING
34-Shimane,RUDE,zuukutai,q,(SPINE) TINGLING
35-Okayama,RUDE,zuuzuusyii,q,(SPINE) TINGLING
36-Hiroshima,RUDE,kosui,g,(SPINE) TINGLING
37-Yamaguchi,RUDE,atsukamasyii,a,(SPINE) TINGLING
37-Yamaguchi,RUDE,zuuzuusyii,q,(SPINE) TINGLING
38-Tokushima,RUDE,atsukamasyii,a,(SPINE) TINGLING
40-Ehime,RUDE,atsukamasyii,a,(SPINE) TINGLING
41-Koochi,RUDE,atsukamasyii,a,(SPINE) TINGLING
42-Fukuoka,RUDE,ootyaQka,i,(SPINE) TINGLING
43-Saga,RUDE,uutyaQka,i,(SPINE) TINGLING
44-Nagasaki,RUDE,zuuzuusyika,q,(SPINE) TINGLING
45-Kumamoto,RUDE,atsukamasyika,a,(SPINE) TINGLING
46-Oita,RUDE,oodoona,i,(SPINE) TINGLING
46-Oita,RUDE,ootyakii/tyaQkii,i,(SPINE) TINGLING
47-Miyazaki,RUDE,otyaQgorona,i,(SPINE) TINGLING
48-Kagoshima,RUDE,zuuzuusyika/zuuzuusyii/zuzusyika,q,(SPINE) TINGLING
01-Hokkaido-coastal,SAD,kanasyii,d,(SPINE) TINGLING
02-Hokkaido-inland,SAD,kanasyii,d,(SPINE) TINGLING
03-Aomori-Tsugaru,SAD,kanasyi,d,(SPINE) TINGLING
04-Aomori-Nambu,SAD,hezunee,c,(SPINE) TINGLING
05-Iwate,SAD,kanasi,d,(SPINE) TINGLING
06-Miyagi,SAD,kanasuu,d,(SPINE) TINGLING
07-Akita,SAD,hedzune,c,(SPINE) TINGLING
08-Yamagata,SAD,sabusui,j,(SPINE) TINGLING
09-Fukushima,SAD,kanasye,d,(SPINE) TINGLING
10-Ibaraki,SAD,awarena,a,(SPINE) TINGLING
11-Tochigi,SAD,kanasyii,d,(SPINE) TINGLING
12-Gunma,SAD,kanasyii,d,(SPINE) TINGLING
13-Saitama,SAD,setsunai,k,(SPINE) TINGLING
14-Chiba,SAD,kanasyii,d,(SPINE) TINGLING
15-Tokyo,SAD,kanasyii,d,(SPINE) TINGLING
16-Kanagawa,SAD,kanasyii,d,(SPINE) TINGLING
17-Niigata,SAD,kansyi,d,(SPINE) TINGLING
17-Niigata,SAD,setsuune,k,(SPINE) TINGLING
18-Toyama,SAD,kanasyii,d,(SPINE) TINGLING
19-Ishikawa,SAD,kanasyii,d,(SPINE) TINGLING
20-Fukui,SAD,motsukenee,g,(SPINE) TINGLING
21-Yamanashi,SAD,kanasyii,d,(SPINE) TINGLING
22-Nagano,SAD,kanasyii,d,(SPINE) TINGLING
23-Gifu,SAD,kowai,f,(SPINE) TINGLING
24-Shizuoka,SAD,kanasyii,d,(SPINE) TINGLING
25-Aichi,SAD,kanasyii,d,(SPINE) TINGLING
26-Mie,SAD,kanasyii,d,(SPINE) TINGLING
27-Shiga,SAD,kanasyii,d,(SPINE) TINGLING
28-Kyoto,SAD,kanasyii,d,(SPINE) TINGLING
29-Osaka,SAD,kanasyii,d,(SPINE) TINGLING
30-Hyoogo,SAD,samisyii,j,(SPINE) TINGLING
31-Nara,SAD,samisyii,j,(SPINE) TINGLING
32-Wakayama,SAD,kanasyii,d,(SPINE) TINGLING
32-Wakayama,SAD,tsurai,l,(SPINE) TINGLING
33-Tottori,SAD,kawaisaana/kawaisoona,e,(SPINE) TINGLING
34-Shimane,SAD,kanasyii,d,(SPINE) TINGLING
35-Okayama,SAD,tsuree,l,(SPINE) TINGLING
36-Hiroshima,SAD,kanasyii,d,(SPINE) TINGLING
37-Yamaguchi,SAD,kanasyii,d,(SPINE) TINGLING
38-Tokushima,SAD,tsurai,l,(SPINE) TINGLING
39-Kagawa,SAD,tsurai,l,(SPINE) TINGLING
40-Ehime,SAD,tsurai,l,(SPINE) TINGLING
41-Koochi,SAD,kanasyii,d,(SPINE) TINGLING
42-Fukuoka,SAD,kanasyika,d,(SPINE) TINGLING
43-Saga,SAD,kanasyika,d,(SPINE) TINGLING
44-Nagasaki,SAD,kanasyika,d,(SPINE) TINGLING
45-Kumamoto,SAD,kanasyika,d,(SPINE) TINGLING
46-Oita,SAD,nasakenee,h,(SPINE) TINGLING
47-Miyazaki,SAD,gurasyi,b,(SPINE) TINGLING
48-Kagoshima,SAD,gurasyika/gurasyii,b,(SPINE) TINGLING
48-Kagoshima,SAD,kanasyika,d,(SPINE) TINGLING
49-Okinawa,SAD,natyikasyii,i,(SPINE) TINGLING
01-Hokkaido-coastal,SALTY,syoQpai/syoQpee,a,(SPINE) TINGLING
02-Hokkaido-inland,SALTY,syoQpai,a,(SPINE) TINGLING
03-Aomori-Tsugaru,SALTY,syoQpe,a,(SPINE) TINGLING
04-Aomori-Nambu,SALTY,syoQpE,a,(SPINE) TINGLING
05-Iwate,SALTY,syoQpee,a,(SPINE) TINGLING
06-Miyagi,SALTY,syoQpee,a,(SPINE) TINGLING
07-Akita,SALTY,syoQpE,a,(SPINE) TINGLING
08-Yamagata,SALTY,syoQpai,a,(SPINE) TINGLING
09-Fukushima,SALTY,syoQpai,a,(SPINE) TINGLING
10-Ibaraki,SALTY,syoQpai,a,(SPINE) TINGLING
11-Tochigi,SALTY,syoQpee,a,(SPINE) TINGLING
12-Gunma,SALTY,syoQpee,a,(SPINE) TINGLING
13-Saitama,SALTY,syoQpee,a,(SPINE) TINGLING
13-Saitama,SALTY,syoQkarai,b,(SPINE) TINGLING
14-Chiba,SALTY,syoQpee,a,(SPINE) TINGLING
15-Tokyo,SALTY,syoQpai,a,(SPINE) TINGLING
15-Tokyo,SALTY,syiokarai,b,(SPINE) TINGLING
16-Kanagawa,SALTY,syoQpai/syoQpee,a,(SPINE) TINGLING
17-Niigata,SALTY,syoQpe,a,(SPINE) TINGLING
18-Toyama,SALTY,kudoi,c,(SPINE) TINGLING
19-Ishikawa,SALTY,kudoi,c,(SPINE) TINGLING
20-Fukui,SALTY,kudoi,c,(SPINE) TINGLING
21-Yamanashi,SALTY,syoQpee,a,(SPINE) TINGLING
22-Nagano,SALTY,karai,b,(SPINE) TINGLING
23-Gifu,SALTY,karai,b,(SPINE) TINGLING
24-Shizuoka,SALTY,syoNpAA,a,(SPINE) TINGLING
25-Aichi,SALTY,karAA,b,(SPINE) TINGLING
26-Mie,SALTY,karai,b,(SPINE) TINGLING
26-Mie,SALTY,syiokarai,b,(SPINE) TINGLING
27-Shiga,SALTY,syokarai,b,(SPINE) TINGLING
28-Kyoto,SALTY,karai,b,(SPINE) TINGLING
29-Osaka,SALTY,syiokarai,b,(SPINE) TINGLING
30-Hyoogo,SALTY,karai,b,(SPINE) TINGLING
31-Nara,SALTY,karai,b,(SPINE) TINGLING
32-Wakayama,SALTY,syoQpai,a,(SPINE) TINGLING
32-Wakayama,SALTY,syiokarai,b,(SPINE) TINGLING
33-Tottori,SALTY,syioQkarai,b,(SPINE) TINGLING
34-Shimane,SALTY,kare,b,(SPINE) TINGLING
34-Shimane,SALTY,sokare,b,(SPINE) TINGLING
35-Okayama,SALTY,karee,b,(SPINE) TINGLING
36-Hiroshima,SALTY,karaa,b,(SPINE) TINGLING
37-Yamaguchi,SALTY,karai,b,(SPINE) TINGLING
38-Tokushima,SALTY,karai,b,(SPINE) TINGLING
39-Kagawa,SALTY,dadagarai,b,(SPINE) TINGLING
39-Kagawa,SALTY,syiokarai,b,(SPINE) TINGLING
40-Ehime,SALTY,syiohai,a,(SPINE) TINGLING
41-Koochi,SALTY,syiohaii,a,(SPINE) TINGLING
42-Fukuoka,SALTY,syiohaika,a,(SPINE) TINGLING
43-Saga,SALTY,syioQkaraka,b,(SPINE) TINGLING
43-Saga,SALTY,syoNkaraka,b,(SPINE) TINGLING
44-Nagasaki,SALTY,karaka,b,(SPINE) TINGLING
45-Kumamoto,SALTY,syiokarakaQ,b,(SPINE) TINGLING
45-Kumamoto,SALTY,koikaQ,d,(SPINE) TINGLING
46-Oita,SALTY,syoogaree,b,(SPINE) TINGLING
47-Miyazaki,SALTY,kare,b,(SPINE) TINGLING
48-Kagoshima,SALTY,syoppai,a,(SPINE) TINGLING
48-Kagoshima,SALTY,karaka,b,(SPINE) TINGLING
48-Kagoshima,SALTY,syioQkaraka,b,(SPINE) TINGLING
49-Okinawa,SALTY,suuzyuuse,e,(SPINE) TINGLING
01-Hokkaido-coastal,SCARY-1,oQkanai,j,(SPINE) TINGLING
02-Hokkaido-inland,SCARY-1,oQkai,j,(SPINE) TINGLING
03-Aomori-Tsugaru,SCARY-1,oQkanai,j,(SPINE) TINGLING
04-Aomori-Nambu,SCARY-1,koQtyabisu,g,(SPINE) TINGLING
05-Iwate,SCARY-1,oQkanai,j,(SPINE) TINGLING
06-Miyagi,SCARY-1,oQkanai,j,(SPINE) TINGLING
07-Akita,SCARY-1,oQkanai,j,(SPINE) TINGLING
08-Yamagata,SCARY-1,oQkanai,j,(SPINE) TINGLING
09-Fukushima,SCARY-1,oQkanai,j,(SPINE) TINGLING
10-Ibaraki,SCARY-1,oQkanai,j,(SPINE) TINGLING
11-Tochigi,SCARY-1,oQkanai,j,(SPINE) TINGLING
12-Gunma,SCARY-1,oQkanai,j,(SPINE) TINGLING
13-Saitama,SCARY-1,oQkanai,j,(SPINE) TINGLING
14-Chiba,SCARY-1,oQkanai,j,(SPINE) TINGLING
15-Tokyo,SCARY-1,osorosyii,g,(SPINE) TINGLING
15-Tokyo,SCARY-1,oQkanai,j,(SPINE) TINGLING
16-Kanagawa,SCARY-1,koee,f,(SPINE) TINGLING
16-Kanagawa,SCARY-1,oQkanai,j,(SPINE) TINGLING
17-Niigata,SCARY-1,oQkanai,j,(SPINE) TINGLING
18-Toyama,SCARY-1,otorosyii,g,(SPINE) TINGLING
19-Ishikawa,SCARY-1,otorosyi,g,(SPINE) TINGLING
20-Fukui,SCARY-1,otorosyii,g,(SPINE) TINGLING
21-Yamanashi,SCARY-1,oQkanai,j,(SPINE) TINGLING
22-Nagano,SCARY-1,oQkanai,j,(SPINE) TINGLING
23-Gifu,SCARY-1,osugai,g,(SPINE) TINGLING
24-Shizuoka,SCARY-1,oQkanai,j,(SPINE) TINGLING
25-Aichi,SCARY-1,osogAA/osogai,g,(SPINE) TINGLING
26-Mie,SCARY-1,kowa,f,(SPINE) TINGLING
27-Shiga,SCARY-1,kowa,f,(SPINE) TINGLING
28-Kyoto,SCARY-1,kowa,f,(SPINE) TINGLING
29-Osaka,SCARY-1,kowa,f,(SPINE) TINGLING
30-Hyoogo,SCARY-1,otorosyii,g,(SPINE) TINGLING
31-Nara,SCARY-1,kowa,f,(SPINE) TINGLING
32-Wakayama,SCARY-1,otorosyi,g,(SPINE) TINGLING
33-Tottori,SCARY-1,erai,a,(SPINE) TINGLING
33-Tottori,SCARY-1,goQtsui,c,(SPINE) TINGLING
33-Tottori,SCARY-1,kowa,f,(SPINE) TINGLING
33-Tottori,SCARY-1,otorosyi,g,(SPINE) TINGLING
33-Tottori,SCARY-1,kyootee,h,(SPINE) TINGLING
34-Shimane,SCARY-1,ozye,g,(SPINE) TINGLING
35-Okayama,SCARY-1,kyootee,h,(SPINE) TINGLING
36-Hiroshima,SCARY-1,ibisee,d,(SPINE) TINGLING
37-Yamaguchi,SCARY-1,kowa,f,(SPINE) TINGLING
39-Kagawa,SCARY-1,memuite,i,(SPINE) TINGLING
40-Ehime,SCARY-1,syibui,n,(SPINE) TINGLING
41-Koochi,SCARY-1,otorosyii,g,(SPINE) TINGLING
42-Fukuoka,SCARY-1,ezui,b,(SPINE) TINGLING
43-Saga,SCARY-1,ezui,b,(SPINE) TINGLING
44-Nagasaki,SCARY-1,ezui,b,(SPINE) TINGLING
44-Nagasaki,SCARY-1,kowa,f,(SPINE) TINGLING
45-Kumamoto,SCARY-1,osorosyii,g,(SPINE) TINGLING
46-Oita,SCARY-1,ozyii,g,(SPINE) TINGLING
46-Oita,SCARY-1,ookeN,j,(SPINE) TINGLING
47-Miyazaki,SCARY-1,ozyii,g,(SPINE) TINGLING
48-Kagoshima,SCARY-1,osorosyii,g,(SPINE) TINGLING
48-Kagoshima,SCARY-1,otorosyii,g,(SPINE) TINGLING
49-Okinawa,SCARY-1,kamazyisyi,e,(SPINE) TINGLING
01-Hokkaido-coastal,SCARY-2,kowa,c,(SPINE) TINGLING
02-Hokkaido-inland,SCARY-2,kowa,c,(SPINE) TINGLING
03-Aomori-Tsugaru,SCARY-2,oQkanai,f,(SPINE) TINGLING
04-Aomori-Nambu,SCARY-2,oQkanai,f,(SPINE) TINGLING
05-Iwate,SCARY-2,oQkanai,f,(SPINE) TINGLING
06-Miyagi,SCARY-2,oQkanai,f,(SPINE) TINGLING
07-Akita,SCARY-2,oQkanai,f,(SPINE) TINGLING
08-Yamagata,SCARY-2,oQkanai,f,(SPINE) TINGLING
09-Fukushima,SCARY-2,oQkanai,f,(SPINE) TINGLING
10-Ibaraki,SCARY-2,kowa,c,(SPINE) TINGLING
11-Tochigi,SCARY-2,oQkanai,f,(SPINE) TINGLING
12-Gunma,SCARY-2,oQkanai,f,(SPINE) TINGLING
13-Saitama,SCARY-2,kowa,c,(SPINE) TINGLING
14-Chiba,SCARY-2,oQkanai,f,(SPINE) TINGLING
15-Tokyo,SCARY-2,kowa,c,(SPINE) TINGLING
16-Kanagawa,SCARY-2,kowa,c,(SPINE) TINGLING
17-Niigata,SCARY-2,oQkanai,f,(SPINE) TINGLING
18-Toyama,SCARY-2,otorosyii,g,(SPINE) TINGLING
19-Ishikawa,SCARY-2,oQtorosyikaQta,g,(SPINE) TINGLING
20-Fukui,SCARY-2,otorosyii,g,(SPINE) TINGLING
21-Yamanashi,SCARY-2,kowa,c,(SPINE) TINGLING
22-Nagano,SCARY-2,oQkanai,f,(SPINE) TINGLING
23-Gifu,SCARY-2,osogakaQta,g,(SPINE) TINGLING
24-Shizuoka,SCARY-2,oQkanai,f,(SPINE) TINGLING
25-Aichi,SCARY-2,osogakaQta,g,(SPINE) TINGLING
26-Mie,SCARY-2,kowa,c,(SPINE) TINGLING
27-Shiga,SCARY-2,kowa,c,(SPINE) TINGLING
28-Kyoto,SCARY-2,kowa,c,(SPINE) TINGLING
29-Osaka,SCARY-2,kowa,c,(SPINE) TINGLING
30-Hyoogo,SCARY-2,otorosyii,g,(SPINE) TINGLING
31-Nara,SCARY-2,kowa,c,(SPINE) TINGLING
32-Wakayama,SCARY-2,oQtyiiyo,g,(SPINE) TINGLING
33-Tottori,SCARY-2,aQtorosyi,g,(SPINE) TINGLING
34-Shimane,SCARY-2,ozokaQta,g,(SPINE) TINGLING
35-Okayama,SCARY-2,kyootee,e,(SPINE) TINGLING
36-Hiroshima,SCARY-2,ebisekaQta,d,(SPINE) TINGLING
37-Yamaguchi,SCARY-2,kowa,c,(SPINE) TINGLING
38-Tokushima,SCARY-2,otorosyii,g,(SPINE) TINGLING
39-Kagawa,SCARY-2,kowa,c,(SPINE) TINGLING
39-Kagawa,SCARY-2,otorosyii,g,(SPINE) TINGLING
40-Ehime,SCARY-2,kowa,c,(SPINE) TINGLING
41-Koochi,SCARY-2,kowa,c,(SPINE) TINGLING
42-Fukuoka,SCARY-2,esukaQta,b,(SPINE) TINGLING
43-Saga,SCARY-2,esukaQta,b,(SPINE) TINGLING
44-Nagasaki,SCARY-2,osorosyi,g,(SPINE) TINGLING
45-Kumamoto,SCARY-2,osorosyi,g,(SPINE) TINGLING
46-Oita,SCARY-2,ozyii,g,(SPINE) TINGLING
47-Miyazaki,SCARY-2,ozyikaQta,g,(SPINE) TINGLING
48-Kagoshima,SCARY-2,osorosyi,g,(SPINE) TINGLING
49-Okinawa,SCARY-2,uturusataru,g,(SPINE) TINGLING
01-Hokkaido-coastal,SCARY-3,kowai,c,(SPINE) TINGLING
01-Hokkaido-coastal,SCARY-3,oQkanai,e,(SPINE) TINGLING
02-Hokkaido-inland,SCARY-3,kowai,c,(SPINE) TINGLING
03-Aomori-Tsugaru,SCARY-3,oQkanai,e,(SPINE) TINGLING
04-Aomori-Nambu,SCARY-3,oQkanai,e,(SPINE) TINGLING
05-Iwate,SCARY-3,oQkanai,e,(SPINE) TINGLING
06-Miyagi,SCARY-3,oQkanai,e,(SPINE) TINGLING
07-Akita,SCARY-3,oQkanai,e,(SPINE) TINGLING
08-Yamagata,SCARY-3,oQkanai,e,(SPINE) TINGLING
09-Fukushima,SCARY-3,oQkanai,e,(SPINE) TINGLING
10-Ibaraki,SCARY-3,oQkanai,e,(SPINE) TINGLING
11-Tochigi,SCARY-3,oQkanai,e,(SPINE) TINGLING
12-Gunma,SCARY-3,oQkanai,e,(SPINE) TINGLING
13-Saitama,SCARY-3,oQkanai,e,(SPINE) TINGLING
14-Chiba,SCARY-3,oQkanai,e,(SPINE) TINGLING
15-Tokyo,SCARY-3,kowai,c,(SPINE) TINGLING
15-Tokyo,SCARY-3,oQkanai,e,(SPINE) TINGLING
16-Kanagawa,SCARY-3,kowai,c,(SPINE) TINGLING
17-Niigata,SCARY-3,oQkanai,e,(SPINE) TINGLING
18-Toyama,SCARY-3,kowai,c,(SPINE) TINGLING
18-Toyama,SCARY-3,otorosyii,f,(SPINE) TINGLING
